player_id,firstName,lastName,nationality,birthCity,birthDate,birthMonth,birthMonthName
8477449,Morgan,Klimchuk,CAN,Regina,1995-03-02,3,March
8478013,Jake,Walman,CAN,Toronto,1996-02-20,2,February
8478365,Danick,Martel,CAN,Drummondville,1994-12-12,12,December
8479613,Giovanni,Fiore,CAN,Laval,1996-08-13,8,August
8480718,Ben,Wexler,,,1994-12-23,12,December
8479252,Dan,Renouf,CAN,Pickering,1994-06-01,6,June
8477028,Nick,Ebert,USA,Livingston,1994-05-11,5,May
8475718,Justin,Holl,USA,Tonka Bay,1992-01-30,1,January
8480524,Tyler,Stewart,USA,St. Louis,1992-04-23,4,April
8477968,Alex,Nedeljkovic,USA,Parma,1996-01-07,1,January
8477483,Yan Pavel,Laplante,CAN,Ste-Martine,1995-04-23,4,April
8478430,Oliver,Kylington,SWE,Stockholm,1997-05-19,5,May
8478565,Matthias,Plachta,DEU,Freiburg,1991-05-16,5,May
8478024,Ville,Husso,FIN,Helsinki,1995-02-06,2,February
8476511,Samuel,Henley,CAN,Val-d'Or,1993-07-25,7,July
8478839,Aleksi,Saarela,FIN,Helsinki,1997-01-07,1,January
8477091,Evan,McEneny,CAN,Hamilton,1994-05-22,5,May
8476986,Marek,Langhamer,CZE,Moravska Trebova,1994-07-22,7,July
8470705,Corey,Locke,CAN,Toronto,1984-05-08,5,May
8471634,Ryan,Shannon,USA,Darien,1983-03-02,3,March
8469461,Pascal,Leclaire,CAN,Repentigny,1982-11-07,11,November
8466212,Francis,Lessard,CAN,Montreal,1979-05-30,5,May
8471368,Roman,Wick,CHE,Zuzwil,1985-12-30,12,December
8469670,Marek,Svatos,SVK,Kosice,1982-06-17,6,June
8468789,Jason,Williams,CAN,London,1980-08-11,8,August
8467519,Karlis,Skrastins,LVA,Riga,1974-07-09,7,July
8468506,Brian,Sutherby,CAN,Edmonton,1982-03-01,3,March
8469584,Joel,Perrault,CAN,Montreal,1983-04-06,4,April
8460533,Dave,Scatchard,CAN,Hinton,1976-02-20,2,February
8474762,Stefan,Della Rovere,CAN,Richmond Hill,1990-02-25,2,February
8471692,Ryan,Parent,CAN,Prince Albert,1987-03-17,3,March
8462118,Marc,Savard,CAN,Ottawa,1977-07-17,7,July
8467915,Mike,Commodore,CAN,Fort Saskatchewan,1979-11-07,11,November
8467927,Andrew,Hutchinson,USA,Evanston,1980-03-24,3,March
8460502,Wade,Belak,CAN,Saskatoon,1976-07-03,7,July
8467579,Trevor,Gillies,CAN,Cambridge,1979-01-30,1,January
8469684,Milan,Jurcina,SVK,Liptovsky Mikulas,1983-06-07,6,June
8473501,Ty,Wishart,CAN,Belleville,1988-05-19,5,May
8474731,Justin,DiBenedetto,CAN,Maple,1988-08-25,8,August
8474063,Mark,Katic,CAN,Porcupine,1989-05-09,5,May
8468500,Alex,Frolov,RUS,Moscow,1982-06-19,6,June
8471753,T.J.,Hensick,USA,Lansing,1985-12-10,12,December
8466181,Kristian,Huselius,SWE,Osterhaninge,1978-11-10,11,November
8460567,Chris,Clark,USA,South Windsor,1976-03-08,3,March
8470737,Brett,Sterling,USA,Los Angeles,1984-04-24,4,April
8474220,Jerome,Samson,CAN,Greenfield Park,1987-09-04,9,September
8473999,Nick,Palmieri,USA,Utica,1989-07-12,7,July
8466216,Adam,Mair,CAN,Hamilton,1979-02-15,2,February
8466035,Sergei,Samsonov,RUS,Moscow,1978-10-27,10,October
8472355,Rod,Pelley,CAN,Kitimat,1984-09-01,9,September
8474557,Anssi,Salmela,FIN,Nokia,1984-08-13,8,August
8460580,Brad,Lukowich,CAN,Cranbrook,1976-08-12,8,August
8470661,Jean-Francois,Jacques,CAN,Montreal,1985-04-29,4,April
8470687,Zack,Stortini,CAN,Elliot Lake,1985-09-11,9,September
8460555,Jason,Strudwick,CAN,Edmonton,1975-07-17,7,July
8471689,Ryan,O'Marra,CAN,Tokyo,1987-06-09,6,June
8470986,Darryl,Boyce,CAN,Summerside,1984-07-07,7,July
8471187,Brett,Lebda,USA,Buffalo Grove,1982-01-15,1,January
8469464,Fredrik,Sjostrom,SWE,Färgelanda,1983-05-06,5,May
8467943,Niklas,Hagman,FIN,Espoo,1979-12-05,12,December
8467466,Trent,Hunter,CAN,Red Deer,1980-07-05,7,July
8474139,Maxime,Macenauer,CAN,Laval,1989-01-04,1,January
8460504,Ethan,Moreau,CAN,Huntsville,1975-09-22,9,September
8474566,Nikita,Filatov,RUS,Moscow,1990-05-25,5,May
8470649,Patrick,O'Sullivan,USA,Toronto,1985-02-01,2,February
8471697,Niclas,Bergfors,SWE,Sodertalje,1987-03-07,3,March
8460556,Freddy,Modin,SWE,Sundsvall,1974-10-08,10,October
8469647,Derek,Boogaard,CAN,Saskatoon,1982-06-23,6,June
8469505,Noah,Welch,USA,Brighton,1982-08-26,8,August
8466392,Todd,White,CAN,Kanata,1975-05-21,5,May
8470578,Freddy,Meyer,USA,Sanbornville,1981-01-04,1,January
8458568,Chris,Osgood,CAN,Peace River,1972-11-26,11,November
8471324,Liam,Reddox,CAN,Whitby,1986-01-27,1,January
8468166,Curtis,Sanford,CAN,Owen sound,1979-10-05,10,October
8468887,Warren,Peters,CAN,Saskatoon,1982-07-10,7,July
8473605,Alexander,Vasyunov,RUS,Yaroslavl,1988-04-22,4,April
8471508,Olivier,Magnan,CAN,Sherbrooke,1986-05-01,5,May
8476764,Jack,Maclellan,CAN,Richmond Hill,1988-06-05,6,June
8458541,Steve,Staios,CAN,Hamilton,1973-07-28,7,July
8465026,Mark,Parrish,USA,Bloomington,1977-02-02,2,February
8470680,Ryan,Potulny,USA,Grand Forks,1984-09-05,9,September
8471978,Brett,Festerling,CAN,Prince George,1986-03-03,3,March
8471694,Kenndal,McArdle,CAN,Toronto,1987-01-04,1,January
8472379,Tim,Stapleton,USA,Forest Park,1982-07-19,7,July
8473493,Ben,Maxwell,CAN,North Vancouver,1988-03-30,3,March
8470780,Mark,Flood,CAN,Charlottetown,1984-09-29,9,September
8474128,Milan,Kytnar,SVK,Topolcany,1989-05-19,5,May
8474575,Colten,Teubert,CAN,White Rock,1990-03-08,3,March
8456283,Adam,Foote,CAN,Toronto,1971-07-10,7,July
8470623,Shawn,Belle,CAN,Edmonton,1985-01-03,1,January
8474730,Jonas,Holos,NOR,Sarpsborg,1987-08-27,8,August
8470697,Philippe,Dupuis,CAN,Laval,1985-04-24,4,April
8468626,David,Koci,CZE,Prague,1981-05-12,5,May
8474587,Greg,Nemisz,CAN,Courtice,1990-06-05,6,June
8467502,Ales,Kotalik,CZE,Jindrichuv Hradec,1978-12-23,12,December
8470580,Jed,Ortmeyer,USA,Omaha,1978-09-03,9,September
8470988,Bryan,Rodney,CAN,London,1984-04-22,4,April
8474042,Cody,Almond,CAN,Calgary,1989-07-24,7,July
8459004,Craig,Rivet,CAN,North Bay,1974-09-13,9,September
8471413,Mike,Vernace,CAN,Toronto,1986-05-26,5,May
8474085,Johan,Harju,SWE,Övertorneå,1986-05-15,5,May
8474592,Philip,McRae,USA,Minneapolis,1990-03-15,3,March
8469152,Ty,Conklin,USA,Anchorage,1976-03-30,3,March
8468881,Jason,Jaffray,CAN,Olds,1981-06-30,6,June
8470136,Nathan,Oystrick,CAN,Regina,1982-12-17,12,December
8471310,Dustin,Boyd,CAN,Winnipeg,1986-07-16,7,July
8472262,Clay,Wilson,USA,Sturgeon Lake,1983-04-05,4,April
8471399,Robbie,Earl,USA,Chicago,1985-06-02,6,June
8471238,Rob,Schremp,USA,Fulton,1986-07-01,7,July
8470651,Jeremy,Colliton,CAN,Blackie,1985-01-13,1,January
8475156,Mikko,Koskinen,FIN,Vantaa,1988-07-18,7,July
8468646,Nolan,Schaefer,CAN,Yellow,1980-01-15,1,January
8470072,Petr,Prucha,CZE,Chrudim,1982-09-14,9,September
8470708,Guillaume,Desbiens,CAN,Alma,1985-04-20,4,April
8462093,Peter,Schaefer,CAN,Regina,1977-07-12,7,July
8473444,Jon,Matsumoto,CAN,Ottawa,1986-10-13,10,October
8471868,Ryan,Russell,CAN,Caroline,1987-05-02,5,May
8475104,Evan,Oberg,CAN,Forestburg,1988-02-16,2,February
8474057,Allen,York,CAN,Wetaskiwin,1989-06-17,6,June
8467453,Andrew,Raycroft,CAN,Belleville,1980-05-04,5,May
8476225,Mike,Connolly,CAN,Calgary,1989-07-03,7,July
8470741,Nigel,Dawes,CAN,Winnipeg,1985-02-09,2,February
8455919,Craig,Conroy,USA,Potsdam,1971-09-04,9,September
8474153,Michal,Repik,CZE,Vlasim,1988-12-31,12,December
8472361,Bill,Thomas,USA,Pittsburgh,1983-06-20,6,June
8474146,Spencer,Machacek,CAN,Lethbridge,1988-10-14,10,October
8470086,Joe,Callahan,USA,Brockton,1982-12-20,12,December
8474222,Maxim,Noreau,CAN,Montreal,1987-05-24,5,May
8473997,Luca,Caputi,CAN,Toronto,1988-10-01,10,October
8474029,Cade,Fairchild,USA,Duluth,1989-01-15,1,January
8473511,David,McIntyre,CAN,Oakville,1987-02-04,2,February
8471696,Matt,Lashoff,USA,East Greenbush,1986-09-29,9,September
8471941,Mike,Duco,CAN,Toronto,1987-07-08,7,July
8475372,Andreas,Engqvist,SWE,Stockholm,1987-12-23,12,December
8465024,Jon,Sim,CAN,New Glasgow,1977-09-29,9,September
8470113,John,Zeiler,USA,Jefferson Hills,1982-11-21,11,November
8470656,David,Liffiton,CAN,Windsor,1984-10-18,10,October
8471395,Trevor,Ludwig,USA,Rhinelander,1985-05-24,5,May
8468502,David,Hale,USA,Colorado Springs,1981-06-18,6,June
8471628,Rick,Rypien,CAN,Coleman,1984-05-16,5,May
8469564,Richard,Petiot,CAN,Daysland,1982-08-20,8,August
8469675,Martin,Gerber,CHE,Burgdorf,1974-09-03,9,September
8458361,Doug,Weight,USA,Detroit,1971-01-21,1,January
8458943,Cory,Stillman,CAN,Peterborough,1973-12-20,12,December
8470005,Mark,Cullen,USA,Moorhead,1978-10-28,10,October
8474383,Joel,Rechlicz,USA,Brookfield,1987-06-14,6,June
8470787,Drew,Bagnall,CAN,Oakbank,1983-10-26,10,October
8470800,Mike,Brodeur,CAN,Calgary,1983-03-30,3,March
8460612,Marty,Turco,CAN,Sault Ste. Marie,1975-08-13,8,August
8467959,Sebastien,Caron,CAN,Amqui,1980-06-25,6,June
8458520,Peter,Forsberg,SWE,Ornskoldsvik,1973-07-20,7,July
8470605,Hugh,Jessiman,USA,New York City,1984-03-28,3,March
8475097,Brad,Thiessen,CAN,Aldergrove,1986-03-19,3,March
8468599,Brian,Fahey,USA,Glenview,1981-03-02,3,March
8471730,Evan,Brophey,CAN,Kitchener,1986-12-03,12,December
8475087,Christian,Hanson,USA,"Glens Falls,",1986-03-10,3,March
8468432,Steve,Reinprecht,CAN,Edmonton,1976-05-07,5,May
8475679,Jarod,Palmer,USA,Fridley,1986-02-10,2,February
8469672,Aaron,Voros,CAN,Vancouver,1981-07-02,7,July
8469582,Colin,Stuart,USA,Rochester,1982-07-08,7,July
8468086,Alexandre,Giroux,CAN,Quebec City,1981-06-16,6,June
8467937,Michael,Zigomanis,CAN,Toronto,1981-01-17,1,January
8470301,Andre,Deveaux,BHS,Freeport,1984-02-23,2,February
8470321,Patrick,Rissmiller,USA,Belmont,1978-10-26,10,October
8475102,Travis,Turnbull,USA,St. Louis,1986-07-07,7,July
8473456,Rhett,Rakhshani,USA,Orange,1988-03-06,3,March
8470203,Greg,Mauldin,USA,Boston,1982-06-10,6,June
8476791,Scott,Arnold,CAN,Montreal,1989-06-23,6,June
8471846,Kris,Fredheim,CAN,Campbell River,1987-02-23,2,February
8476224,Chay,Genoway,CAN,Swan River,1986-12-20,12,December
8474195,Maksim,Mayorov,RUS,Leninogorsk,1989-03-26,3,March
8474771,Peter,Mannino,USA,Farmington Hills,1984-02-17,2,February
8473898,Paul,Szczechura,CAN,Brantford,1985-11-30,11,November
8474046,Alex,Plante,CAN,Brandon,1989-05-09,5,May
8474693,Tomas,Kubalik,CZE,Plzen,1990-05-01,5,May
8471863,Mario,Bliznak,SVK,Trencin,1987-03-06,3,March
8475677,Linus,Klasen,SWE,Stockholm,1986-02-19,2,February
8468499,Krys,Kolanos,CAN,Calgary,1981-07-27,7,July
8470648,Stefan,Meyer,CAN,Medicine Hat,1985-07-20,7,July
8469120,Raitis,Ivanans,LVA,Riga,1979-01-03,1,January
8475934,Dennis,Endras,DEU,Immenstadt,1985-07-14,7,July
8474500,Derek,Whitmore,USA,Rochester,1984-12-17,12,December
8470838,Andrew,Joudrey,CAN,Halifax,1984-07-15,7,July
8475950,Marcel,Mueller,DEU,Berlin,1988-07-10,7,July
8473916,Steve,Wagner,USA,Grand Rapids,1984-03-06,3,March
8475641,Brendon,Nash,CAN,Calgary,1987-03-31,3,March
8471223,Boris,Valabik,SVK,Nitra,1986-02-14,2,February
8469516,Brendan,Bell,CAN,Ottawa,1983-03-31,3,March
8467906,Jonas,Andersson,SWE,Lidingo,1981-02-24,2,February
8474647,Ian,Schultz,CAN,Calgary,1990-02-04,2,February
8471848,Andrey,Zubarev,RUS,Ufa,1987-03-03,3,March
8469716,Severin,Blindenbacher,CHE,Zürich,1983-03-15,3,March
8467335,Mark,Bell,CAN,St. Pauls,1980-08-05,8,August
8471728,Brodie,Dupont,CAN,Russell,1987-02-17,2,February
8476803,Shawn,Hunwick,USA,Sterling Heights,1987-04-09,4,April
8471822,Brian,Foster,USA,Pembroke,1987-02-04,2,February
8476208,Matt,Campanale,USA,Chester Springs,1988-02-14,2,February
8471764,Patrick,Davis,USA,Sterling Heights,1986-12-28,12,December
8471429,Tyler,Eckford,CAN,Vancouver,1985-09-08,9,September
8476243,Iiro,Tarkki,FIN,Rauma,1985-07-01,7,July
8470809,Jeremy,Williams,CAN,Regina,1984-01-26,1,January
8473532,Mark,Dekanich,CAN,N. Vancouver,1986-05-10,5,May
8473539,Carl,Sneep,USA,St. Louis Park,1987-11-05,11,November
8474585,Tyler,Cuma,CAN,Toronto,1990-01-19,1,January
8471786,Ray,Macias,USA,Long Beach,1986-09-18,9,September
8474154,Andreas,Thuresson,SWE,Kristianstad,1987-11-18,11,November
8475990,Jamie,Doornbosch,CAN,Scarborough,1990-02-01,2,February
8471265,Raymond,Sawada,CAN,Richmond,1985-02-19,2,February
8474691,Philippe,Cornet,CAN,Val-Senneville,1990-03-28,3,March
8471845,Jean-Philippe,Levasseur,CAN,Victoriaville,1987-01-15,1,January
8475173,Scott,Glennie,CAN,Oakville,1991-02-22,2,February
8474194,Timo,Pielmeier,DEU,Deggendorf,1989-07-07,7,July
8469479,Jason,Bacashihua,USA,Garden City,1982-09-20,9,September
8476674,Paul,Deutsch,USA,Minneapolis,1960-10-24,10,October
8465113,Brian,Willsie,CAN,Belmont,1978-03-16,3,March
8473451,Kevin,Montgomery,USA,Rochester,1988-04-04,4,April
8474143,Ryan,Thang,USA,Chicago,1987-05-11,5,May
8468584,Jon,Disalvatore,USA,Bangor,1981-03-30,3,March
8475255,Scott,Stajcer,CAN,Cambridge,1991-06-14,6,June
8474729,Mike,Murphy,CAN,Kingston,1989-01-15,1,January
8474737,Patrick,Killeen,CAN,Almonte,1990-04-15,4,April
8468113,Jeff,Finger,USA,Houghton,1979-12-18,12,December
8473611,Shane,Sims,USA,East Amherst,1988-04-30,4,April
8475219,Kristopher,Foucault,CAN,Calgary,1990-12-12,12,December
